Origen,Destino,Peso
Nodo_18,Nodo_43,627
Nodo_49,Nodo_5,263
Nodo_28,Nodo_49,587
Nodo_2,Nodo_13,891
Nodo_16,Nodo_1,684
Nodo_6,Nodo_38,415
Nodo_26,Nodo_32,727
Nodo_33,Nodo_35,829
Nodo_7,Nodo_34,506
Nodo_46,Nodo_13,152
Nodo_28,Nodo_6,627
Nodo_12,Nodo_1,690
Nodo_50,Nodo_31,9
Nodo_18,Nodo_28,411
Nodo_9,Nodo_16,711
Nodo_14,Nodo_46,622
Nodo_49,Nodo_18,76
Nodo_29,Nodo_31,672
Nodo_5,Nodo_36,566
Nodo_37,Nodo_6,252
Nodo_35,Nodo_32,90
Nodo_46,Nodo_7,617
Nodo_15,Nodo_5,125
Nodo_47,Nodo_29,449
Nodo_34,Nodo_15,690
Nodo_23,Nodo_47,476
Nodo_10,Nodo_29,234
Nodo_19,Nodo_8,496
Nodo_28,Nodo_19,416
Nodo_45,Nodo_6,827
Nodo_18,Nodo_23,986
Nodo_17,Nodo_38,130
Nodo_35,Nodo_46,88
Nodo_28,Nodo_15,163
Nodo_19,Nodo_12,228
Nodo_12,Nodo_9,72
Nodo_11,Nodo_29,712
Nodo_4,Nodo_38,255
Nodo_26,Nodo_22,97
Nodo_42,Nodo_46,730
Nodo_16,Nodo_47,323
Nodo_44,Nodo_28,66
Nodo_13,Nodo_4,822
Nodo_14,Nodo_8,897
Nodo_45,Nodo_13,838
Nodo_40,Nodo_4,895
Nodo_16,Nodo_48,276
Nodo_36,Nodo_25,832
Nodo_23,Nodo_17,533
Nodo_49,Nodo_23,413
Nodo_17,Nodo_44,523
Nodo_9,Nodo_4,890
Nodo_30,Nodo_47,378
Nodo_45,Nodo_48,595
Nodo_14,Nodo_16,698
Nodo_31,Nodo_33,703
Nodo_25,Nodo_34,128
Nodo_5,Nodo_47,974
Nodo_40,Nodo_47,321
Nodo_10,Nodo_2,346
Nodo_6,Nodo_21,373
Nodo_2,Nodo_3,810
Nodo_23,Nodo_20,885
Nodo_19,Nodo_27,278
Nodo_3,Nodo_44,551
Nodo_4,Nodo_6,219
Nodo_2,Nodo_50,484
Nodo_6,Nodo_26,897
Nodo_38,Nodo_17,603
Nodo_7,Nodo_40,115
Nodo_7,Nodo_37,53
Nodo_7,Nodo_38,285
Nodo_12,Nodo_20,918
Nodo_48,Nodo_42,393
Nodo_10,Nodo_9,11
Nodo_22,Nodo_12,243
Nodo_17,Nodo_13,123
Nodo_13,Nodo_7,492
Nodo_8,Nodo_44,243
Nodo_36,Nodo_30,183
Nodo_48,Nodo_15,388
Nodo_41,Nodo_3,551
Nodo_29,Nodo_16,518
Nodo_27,Nodo_24,21
Nodo_48,Nodo_7,220
Nodo_24,Nodo_45,348
Nodo_49,Nodo_3,479
Nodo_22,Nodo_45,102
Nodo_37,Nodo_14,9
Nodo_45,Nodo_46,200
Nodo_8,Nodo_11,937
Nodo_50,Nodo_23,110
Nodo_15,Nodo_50,265
Nodo_38,Nodo_22,808
Nodo_2,Nodo_3,543
Nodo_7,Nodo_34,730
Nodo_46,Nodo_26,354
Nodo_42,Nodo_15,424
Nodo_10,Nodo_4,902
Nodo_15,Nodo_25,613
Nodo_46,Nodo_50,745
Nodo_32,Nodo_28,466
Nodo_49,Nodo_6,544
Nodo_32,Nodo_14,982
Nodo_33,Nodo_45,845
Nodo_34,Nodo_16,665
Nodo_9,Nodo_5,657
Nodo_39,Nodo_13,186
Nodo_32,Nodo_29,52
Nodo_14,Nodo_48,724
Nodo_49,Nodo_31,112
Nodo_10,Nodo_47,753
Nodo_17,Nodo_12,646
Nodo_33,Nodo_31,730
Nodo_26,Nodo_27,706
Nodo_8,Nodo_19,368
Nodo_16,Nodo_50,63
Nodo_50,Nodo_6,250
Nodo_39,Nodo_25,565
Nodo_27,Nodo_43,672
Nodo_31,Nodo_42,116
Nodo_5,Nodo_43,952
Nodo_35,Nodo_12,564
Nodo_32,Nodo_1,218
Nodo_12,Nodo_5,817
Nodo_27,Nodo_37,733
Nodo_28,Nodo_50,364
Nodo_44,Nodo_1,517
Nodo_14,Nodo_37,887
Nodo_42,Nodo_19,240
Nodo_47,Nodo_32,946
Nodo_5,Nodo_18,622
Nodo_1,Nodo_22,637
Nodo_14,Nodo_41,437
Nodo_18,Nodo_22,24
Nodo_24,Nodo_42,964
Nodo_31,Nodo_17,556
Nodo_50,Nodo_1,68
Nodo_41,Nodo_25,195
Nodo_2,Nodo_23,591
Nodo_28,Nodo_2,359
Nodo_9,Nodo_30,900
Nodo_6,Nodo_13,455
Nodo_30,Nodo_46,886
Nodo_11,Nodo_29,521
Nodo_16,Nodo_45,651
Nodo_38,Nodo_11,437
Nodo_9,Nodo_32,479
Nodo_3,Nodo_18,552
Nodo_15,Nodo_39,546
Nodo_8,Nodo_44,593
Nodo_32,Nodo_50,564
Nodo_32,Nodo_2,841
Nodo_20,Nodo_47,66
Nodo_16,Nodo_41,664
Nodo_37,Nodo_36,180
Nodo_13,Nodo_3,997
Nodo_18,Nodo_1,581
Nodo_41,Nodo_29,578
Nodo_32,Nodo_43,857
Nodo_1,Nodo_17,844
Nodo_9,Nodo_24,280
Nodo_40,Nodo_23,601
Nodo_30,Nodo_23,149
Nodo_3,Nodo_21,697
Nodo_46,Nodo_6,811
Nodo_12,Nodo_35,194
Nodo_8,Nodo_37,404
Nodo_38,Nodo_31,487
Nodo_18,Nodo_28,637
Nodo_6,Nodo_37,217
Nodo_7,Nodo_49,644
Nodo_6,Nodo_44,789
Nodo_49,Nodo_44,639
Nodo_37,Nodo_21,777
Nodo_29,Nodo_34,494
Nodo_8,Nodo_45,891
Nodo_8,Nodo_11,267
Nodo_36,Nodo_27,687
Nodo_4,Nodo_13,683
Nodo_3,Nodo_29,629
Nodo_4,Nodo_31,958
Nodo_35,Nodo_27,624
Nodo_28,Nodo_38,415
Nodo_13,Nodo_48,781
Nodo_36,Nodo_26,147
Nodo_5,Nodo_9,749
Nodo_26,Nodo_30,468
Nodo_9,Nodo_43,343
Nodo_49,Nodo_43,424
Nodo_23,Nodo_37,654
Nodo_19,Nodo_45,654
Nodo_13,Nodo_34,139
Nodo_13,Nodo_33,922
Nodo_31,Nodo_26,669
Nodo_24,Nodo_21,585
Nodo_49,Nodo_20,849
Nodo_26,Nodo_2,892
Nodo_3,Nodo_49,501
Nodo_36,Nodo_9,484
Nodo_22,Nodo_2,466
Nodo_46,Nodo_9,643
Nodo_11,Nodo_35,456
Nodo_24,Nodo_36,646
Nodo_26,Nodo_46,160
Nodo_10,Nodo_15,921
Nodo_28,Nodo_47,508
Nodo_4,Nodo_45,931
Nodo_8,Nodo_48,435
Nodo_40,Nodo_11,554
Nodo_30,Nodo_48,358
Nodo_28,Nodo_35,466
Nodo_33,Nodo_22,275
Nodo_39,Nodo_23,648
Nodo_9,Nodo_45,951
Nodo_44,Nodo_17,504
Nodo_45,Nodo_19,653
Nodo_41,Nodo_9,299
Nodo_35,Nodo_28,304
Nodo_8,Nodo_34,525
Nodo_46,Nodo_4,387
Nodo_34,Nodo_37,744
Nodo_27,Nodo_36,51
Nodo_24,Nodo_30,446
Nodo_26,Nodo_20,413
Nodo_1,Nodo_24,956
Nodo_20,Nodo_41,126
Nodo_28,Nodo_30,84
Nodo_48,Nodo_41,331
Nodo_28,Nodo_16,460
Nodo_19,Nodo_10,795
Nodo_27,Nodo_32,767
Nodo_23,Nodo_27,382
Nodo_25,Nodo_31,923
Nodo_31,Nodo_17,110
Nodo_31,Nodo_1,232
Nodo_38,Nodo_9,114
Nodo_10,Nodo_6,630
Nodo_24,Nodo_18,941
Nodo_30,Nodo_44,375
Nodo_19,Nodo_31,327
Nodo_17,Nodo_14,196
Nodo_32,Nodo_18,353
Nodo_40,Nodo_10,409
Nodo_39,Nodo_13,990
Nodo_10,Nodo_3,467
Nodo_20,Nodo_39,502
Nodo_36,Nodo_7,679
Nodo_26,Nodo_42,823
Nodo_33,Nodo_11,190
Nodo_39,Nodo_35,615
Nodo_40,Nodo_50,102
Nodo_26,Nodo_46,345
Nodo_5,Nodo_6,783
Nodo_13,Nodo_2,894
Nodo_18,Nodo_15,597
Nodo_38,Nodo_18,50
Nodo_14,Nodo_26,810
Nodo_23,Nodo_12,12
Nodo_25,Nodo_46,51
Nodo_27,Nodo_9,15
Nodo_1,Nodo_29,436
Nodo_1,Nodo_49,687
Nodo_33,Nodo_27,110
Nodo_4,Nodo_31,894
Nodo_42,Nodo_40,74
Nodo_40,Nodo_41,719
Nodo_6,Nodo_21,559
Nodo_36,Nodo_50,630
Nodo_30,Nodo_1,259
Nodo_37,Nodo_10,345
Nodo_4,Nodo_44,870
Nodo_39,Nodo_13,716
Nodo_31,Nodo_41,864
Nodo_33,Nodo_31,387
Nodo_3,Nodo_18,176
Nodo_2,Nodo_14,487
Nodo_27,Nodo_4,613
Nodo_10,Nodo_2,264
Nodo_19,Nodo_20,196
Nodo_23,Nodo_42,760
Nodo_8,Nodo_42,561
Nodo_45,Nodo_18,6
Nodo_8,Nodo_43,824
Nodo_41,Nodo_15,538
Nodo_43,Nodo_37,306
Nodo_18,Nodo_2,866
Nodo_21,Nodo_15,318
Nodo_19,Nodo_25,109
Nodo_5,Nodo_49,917
Nodo_10,Nodo_16,437
Nodo_31,Nodo_50,370
Nodo_48,Nodo_14,500
Nodo_50,Nodo_49,278
Nodo_27,Nodo_24,994
Nodo_45,Nodo_48,157
Nodo_35,Nodo_39,613
Nodo_27,Nodo_47,622
Nodo_44,Nodo_7,655
Nodo_28,Nodo_2,151
Nodo_33,Nodo_48,933
Nodo_26,Nodo_28,690
Nodo_24,Nodo_47,780
Nodo_17,Nodo_28,772
Nodo_34,Nodo_6,330
Nodo_11,Nodo_44,473
Nodo_34,Nodo_35,136
Nodo_19,Nodo_40,704
Nodo_39,Nodo_48,696
Nodo_21,Nodo_20,483
Nodo_44,Nodo_5,661
Nodo_46,Nodo_33,71
Nodo_41,Nodo_25,966
Nodo_18,Nodo_38,665
Nodo_45,Nodo_25,51
Nodo_49,Nodo_21,221
Nodo_28,Nodo_17,294
Nodo_9,Nodo_21,756
Nodo_6,Nodo_46,385
Nodo_2,Nodo_4,974
Nodo_2,Nodo_3,763
Nodo_24,Nodo_34,626
Nodo_4,Nodo_15,557
Nodo_39,Nodo_12,168
Nodo_42,Nodo_25,96
Nodo_44,Nodo_21,294
Nodo_23,Nodo_41,340
Nodo_49,Nodo_33,560
Nodo_40,Nodo_31,475
Nodo_8,Nodo_17,881
Nodo_14,Nodo_32,346
Nodo_18,Nodo_3,61
Nodo_19,Nodo_43,583
Nodo_26,Nodo_3,983
Nodo_5,Nodo_35,325
Nodo_32,Nodo_43,143
Nodo_45,Nodo_20,573
Nodo_3,Nodo_17,1000
Nodo_32,Nodo_49,668
Nodo_39,Nodo_23,449
Nodo_28,Nodo_7,55
Nodo_33,Nodo_34,760
Nodo_8,Nodo_29,455
Nodo_17,Nodo_43,799
Nodo_45,Nodo_11,849
Nodo_3,Nodo_4,400
Nodo_38,Nodo_26,943
Nodo_8,Nodo_20,771
Nodo_14,Nodo_6,667
Nodo_4,Nodo_3,831
Nodo_50,Nodo_6,940
Nodo_12,Nodo_10,238
Nodo_18,Nodo_21,816
Nodo_26,Nodo_32,927
Nodo_23,Nodo_17,473
Nodo_11,Nodo_21,985
Nodo_20,Nodo_24,851
Nodo_14,Nodo_15,507
Nodo_39,Nodo_32,510
Nodo_43,Nodo_9,900
Nodo_2,Nodo_14,781
Nodo_42,Nodo_17,326
Nodo_36,Nodo_1,266
Nodo_43,Nodo_7,615
Nodo_9,Nodo_27,560
Nodo_38,Nodo_43,693
Nodo_37,Nodo_32,175
Nodo_46,Nodo_22,732
Nodo_27,Nodo_16,63
Nodo_48,Nodo_25,961
Nodo_36,Nodo_31,781
Nodo_2,Nodo_35,597
Nodo_23,Nodo_9,31
Nodo_47,Nodo_41,491
Nodo_31,Nodo_30,65
Nodo_34,Nodo_12,245
Nodo_21,Nodo_26,505
Nodo_47,Nodo_13,796
Nodo_20,Nodo_32,201
Nodo_23,Nodo_16,515
Nodo_15,Nodo_44,135
Nodo_18,Nodo_3,644
Nodo_16,Nodo_34,157
Nodo_46,Nodo_30,346
Nodo_13,Nodo_30,445
Nodo_26,Nodo_29,305
Nodo_11,Nodo_18,351
Nodo_17,Nodo_7,271
Nodo_19,Nodo_34,873
Nodo_32,Nodo_50,890
Nodo_13,Nodo_45,963
Nodo_15,Nodo_7,217
Nodo_5,Nodo_30,548
Nodo_4,Nodo_40,695
Nodo_25,Nodo_24,693
Nodo_6,Nodo_44,772
Nodo_49,Nodo_7,425
Nodo_24,Nodo_22,710
Nodo_27,Nodo_2,992
Nodo_27,Nodo_30,684
Nodo_15,Nodo_10,815
Nodo_42,Nodo_35,508
Nodo_34,Nodo_48,48
Nodo_21,Nodo_41,288
Nodo_20,Nodo_33,426
Nodo_17,Nodo_9,476
Nodo_19,Nodo_39,708
Nodo_43,Nodo_48,897
Nodo_18,Nodo_50,108
Nodo_30,Nodo_38,193
Nodo_6,Nodo_48,60
Nodo_36,Nodo_41,434
Nodo_46,Nodo_49,94
Nodo_23,Nodo_31,521
Nodo_8,Nodo_19,65
Nodo_8,Nodo_13,512
Nodo_41,Nodo_2,371
Nodo_31,Nodo_12,565
Nodo_49,Nodo_14,760
Nodo_9,Nodo_50,47
Nodo_30,Nodo_38,850
Nodo_38,Nodo_49,817
Nodo_32,Nodo_43,617
Nodo_42,Nodo_37,920
Nodo_19,Nodo_41,884
Nodo_3,Nodo_17,100
Nodo_46,Nodo_36,292
Nodo_7,Nodo_32,460
Nodo_2,Nodo_5,962
Nodo_3,Nodo_9,392
Nodo_21,Nodo_12,619
Nodo_21,Nodo_19,417
Nodo_12,Nodo_18,464
Nodo_10,Nodo_3,117
Nodo_5,Nodo_14,309
Nodo_24,Nodo_3,77
Nodo_21,Nodo_45,732
Nodo_7,Nodo_33,991
Nodo_3,Nodo_42,278
Nodo_37,Nodo_25,814
Nodo_16,Nodo_30,60
Nodo_31,Nodo_33,868
Nodo_13,Nodo_45,399
Nodo_14,Nodo_2,114
Nodo_16,Nodo_47,311
Nodo_24,Nodo_43,779
Nodo_19,Nodo_14,503
Nodo_8,Nodo_38,46
Nodo_47,Nodo_46,547
Nodo_35,Nodo_32,197
Nodo_32,Nodo_21,891
Nodo_11,Nodo_34,783
Nodo_28,Nodo_38,107
Nodo_25,Nodo_17,178
Nodo_40,Nodo_14,24
Nodo_18,Nodo_5,448
Nodo_48,Nodo_33,449
Nodo_7,Nodo_1,419
Nodo_26,Nodo_34,829
Nodo_29,Nodo_16,139
Nodo_39,Nodo_28,988
Nodo_47,Nodo_41,279
Nodo_24,Nodo_9,982
Nodo_41,Nodo_36,451
Nodo_27,Nodo_5,329
Nodo_5,Nodo_27,818
Nodo_43,Nodo_16,89
Nodo_21,Nodo_9,997
Nodo_35,Nodo_11,1
Nodo_16,Nodo_20,88
Nodo_20,Nodo_50,628
Nodo_46,Nodo_1,588
Nodo_26,Nodo_42,606
Nodo_21,Nodo_4,382
Nodo_15,Nodo_10,551
Nodo_29,Nodo_11,133
Nodo_32,Nodo_43,19
Nodo_45,Nodo_48,449
Nodo_27,Nodo_17,85
Nodo_13,Nodo_38,253
Nodo_22,Nodo_16,225
Nodo_16,Nodo_14,413
Nodo_20,Nodo_27,68
Nodo_34,Nodo_32,186
Nodo_50,Nodo_22,563
Nodo_45,Nodo_12,757
Nodo_40,Nodo_43,818
Nodo_6,Nodo_15,194
Nodo_8,Nodo_5,599
Nodo_35,Nodo_28,46
Nodo_46,Nodo_32,352
Nodo_11,Nodo_8,337
Nodo_1,Nodo_43,56
Nodo_15,Nodo_28,397
Nodo_18,Nodo_27,320
Nodo_13,Nodo_6,785
Nodo_30,Nodo_33,606
Nodo_41,Nodo_40,578
Nodo_24,Nodo_6,937
Nodo_9,Nodo_19,951
Nodo_46,Nodo_36,372
Nodo_11,Nodo_37,17
Nodo_43,Nodo_40,34
Nodo_22,Nodo_7,399
Nodo_31,Nodo_40,396
Nodo_49,Nodo_15,609
Nodo_6,Nodo_10,473
Nodo_49,Nodo_33,423
Nodo_8,Nodo_36,280
Nodo_34,Nodo_12,286
Nodo_16,Nodo_47,216
Nodo_15,Nodo_28,233
Nodo_12,Nodo_23,598
Nodo_6,Nodo_31,885
Nodo_33,Nodo_30,177
Nodo_17,Nodo_41,866
Nodo_10,Nodo_45,776
Nodo_48,Nodo_3,935
Nodo_21,Nodo_8,481
Nodo_34,Nodo_42,704
Nodo_37,Nodo_44,933
Nodo_22,Nodo_4,415
Nodo_36,Nodo_2,468
Nodo_9,Nodo_32,500
Nodo_46,Nodo_43,198
Nodo_17,Nodo_46,343
Nodo_18,Nodo_2,431
Nodo_38,Nodo_7,253
Nodo_47,Nodo_13,804
Nodo_22,Nodo_37,674
Nodo_1,Nodo_33,204
Nodo_33,Nodo_8,498
Nodo_15,Nodo_14,830
Nodo_23,Nodo_1,546
Nodo_12,Nodo_8,273
Nodo_3,Nodo_50,696
Nodo_47,Nodo_31,124
Nodo_8,Nodo_18,698
Nodo_26,Nodo_30,776
Nodo_17,Nodo_22,105
Nodo_13,Nodo_14,147
Nodo_48,Nodo_46,828
Nodo_5,Nodo_40,494
Nodo_34,Nodo_39,198
Nodo_24,Nodo_2,218
Nodo_36,Nodo_42,914
Nodo_22,Nodo_32,481
Nodo_27,Nodo_8,422
Nodo_48,Nodo_3,616
Nodo_48,Nodo_32,95
Nodo_39,Nodo_48,257
Nodo_1,Nodo_50,403
Nodo_25,Nodo_48,615
Nodo_21,Nodo_42,288
Nodo_25,Nodo_26,264
Nodo_7,Nodo_11,31
Nodo_15,Nodo_17,705
Nodo_24,Nodo_22,577
Nodo_25,Nodo_46,506
Nodo_45,Nodo_1,644
Nodo_12,Nodo_48,101
Nodo_48,Nodo_36,129
Nodo_12,Nodo_4,778
Nodo_17,Nodo_37,193
Nodo_38,Nodo_37,893
Nodo_7,Nodo_26,598
Nodo_10,Nodo_26,427
Nodo_37,Nodo_21,492
Nodo_34,Nodo_42,280
Nodo_11,Nodo_49,261
Nodo_21,Nodo_9,932
Nodo_3,Nodo_27,568
Nodo_31,Nodo_44,877
Nodo_8,Nodo_31,514
Nodo_4,Nodo_18,745
Nodo_21,Nodo_23,144
Nodo_46,Nodo_27,613
Nodo_42,Nodo_48,963
Nodo_3,Nodo_39,940
Nodo_49,Nodo_23,653
Nodo_45,Nodo_18,180
Nodo_28,Nodo_22,543
Nodo_23,Nodo_20,139
Nodo_14,Nodo_5,270
Nodo_9,Nodo_25,960
Nodo_50,Nodo_2,944
Nodo_14,Nodo_39,33
Nodo_22,Nodo_41,175
Nodo_50,Nodo_5,238
Nodo_31,Nodo_23,884
Nodo_5,Nodo_14,449
Nodo_18,Nodo_19,925
Nodo_38,Nodo_45,371
Nodo_7,Nodo_6,327
Nodo_38,Nodo_1,774
Nodo_7,Nodo_40,156
Nodo_49,Nodo_44,447
Nodo_38,Nodo_7,777
Nodo_35,Nodo_22,283
Nodo_28,Nodo_17,101
Nodo_27,Nodo_11,870
Nodo_12,Nodo_4,915
Nodo_34,Nodo_50,868
Nodo_41,Nodo_17,458
Nodo_46,Nodo_25,815
Nodo_22,Nodo_41,988
Nodo_49,Nodo_27,488
Nodo_25,Nodo_50,588
Nodo_18,Nodo_10,986
Nodo_7,Nodo_27,700
Nodo_32,Nodo_26,371
Nodo_4,Nodo_34,494
Nodo_19,Nodo_50,401
Nodo_39,Nodo_50,814
Nodo_7,Nodo_30,707
Nodo_14,Nodo_20,274
Nodo_49,Nodo_37,777
Nodo_17,Nodo_18,654
Nodo_33,Nodo_39,684
Nodo_9,Nodo_39,901
Nodo_20,Nodo_49,70
Nodo_37,Nodo_41,708
Nodo_26,Nodo_25,562
Nodo_17,Nodo_47,738
Nodo_49,Nodo_26,988
Nodo_12,Nodo_19,277
Nodo_16,Nodo_15,7
Nodo_42,Nodo_26,621
Nodo_21,Nodo_14,446
Nodo_36,Nodo_25,393
Nodo_31,Nodo_34,521
Nodo_41,Nodo_25,902
Nodo_10,Nodo_2,504
Nodo_38,Nodo_47,560
Nodo_9,Nodo_38,648
Nodo_1,Nodo_4,30
Nodo_17,Nodo_31,22
Nodo_47,Nodo_22,964
Nodo_2,Nodo_36,741
Nodo_47,Nodo_1,164
Nodo_45,Nodo_8,104
Nodo_36,Nodo_16,660
Nodo_25,Nodo_15,59
Nodo_1,Nodo_2,885
Nodo_38,Nodo_18,206
Nodo_19,Nodo_43,401
Nodo_31,Nodo_13,454
Nodo_7,Nodo_5,18
Nodo_39,Nodo_16,922
Nodo_15,Nodo_8,314
Nodo_11,Nodo_16,299
Nodo_9,Nodo_3,113
Nodo_1,Nodo_30,265
Nodo_16,Nodo_7,779
Nodo_42,Nodo_3,673
Nodo_38,Nodo_33,347
Nodo_46,Nodo_18,438
Nodo_38,Nodo_42,502
Nodo_26,Nodo_37,871
Nodo_38,Nodo_28,493
Nodo_25,Nodo_14,902
Nodo_47,Nodo_2,743
Nodo_39,Nodo_3,729
Nodo_5,Nodo_35,79
Nodo_40,Nodo_13,217
Nodo_9,Nodo_37,30
Nodo_9,Nodo_49,44
Nodo_15,Nodo_38,713
Nodo_20,Nodo_14,299
Nodo_39,Nodo_43,230
Nodo_19,Nodo_40,461
Nodo_49,Nodo_17,645
Nodo_35,Nodo_6,467
Nodo_26,Nodo_24,770
Nodo_21,Nodo_37,651
Nodo_19,Nodo_11,495
Nodo_44,Nodo_21,558
Nodo_28,Nodo_14,374
Nodo_16,Nodo_19,472
Nodo_13,Nodo_33,215
Nodo_27,Nodo_26,381
Nodo_10,Nodo_43,41
Nodo_36,Nodo_29,651
Nodo_11,Nodo_47,904
Nodo_36,Nodo_5,742
Nodo_8,Nodo_41,594
Nodo_14,Nodo_49,358
Nodo_34,Nodo_32,653
Nodo_33,Nodo_10,563
Nodo_36,Nodo_17,228
Nodo_27,Nodo_36,308
Nodo_46,Nodo_5,280
Nodo_25,Nodo_39,918
Nodo_32,Nodo_49,498
Nodo_50,Nodo_45,997
Nodo_15,Nodo_45,187
Nodo_35,Nodo_43,307
Nodo_31,Nodo_42,499
Nodo_44,Nodo_41,693
Nodo_49,Nodo_40,123
Nodo_15,Nodo_6,339
Nodo_48,Nodo_30,560
Nodo_40,Nodo_12,906
Nodo_1,Nodo_44,665
Nodo_29,Nodo_1,981
Nodo_10,Nodo_2,111
Nodo_35,Nodo_48,56
Nodo_36,Nodo_11,478
Nodo_22,Nodo_49,282
Nodo_14,Nodo_48,375
Nodo_48,Nodo_37,931
Nodo_36,Nodo_20,749
Nodo_28,Nodo_6,701
Nodo_48,Nodo_16,47
Nodo_39,Nodo_21,640
Nodo_41,Nodo_31,253
Nodo_18,Nodo_30,360
Nodo_42,Nodo_44,167
Nodo_29,Nodo_14,392
Nodo_17,Nodo_41,191
Nodo_16,Nodo_44,718
Nodo_11,Nodo_9,775
Nodo_38,Nodo_20,440
Nodo_25,Nodo_40,949
Nodo_18,Nodo_13,609
Nodo_28,Nodo_34,494
Nodo_42,Nodo_17,144
Nodo_30,Nodo_12,812
Nodo_35,Nodo_12,810
Nodo_48,Nodo_42,136
Nodo_41,Nodo_17,232
Nodo_46,Nodo_11,641
Nodo_50,Nodo_46,729
Nodo_2,Nodo_43,135
Nodo_31,Nodo_46,228
Nodo_20,Nodo_12,900
Nodo_25,Nodo_2,488
Nodo_13,Nodo_28,640
Nodo_24,Nodo_44,255
Nodo_24,Nodo_44,846
Nodo_20,Nodo_48,328
Nodo_30,Nodo_6,769
Nodo_26,Nodo_37,390
Nodo_43,Nodo_34,326
Nodo_46,Nodo_8,519
Nodo_24,Nodo_50,732
Nodo_35,Nodo_26,309
Nodo_48,Nodo_10,296
Nodo_23,Nodo_46,306
Nodo_31,Nodo_7,41
Nodo_32,Nodo_37,762
Nodo_19,Nodo_38,749
Nodo_39,Nodo_45,350
Nodo_32,Nodo_4,877
Nodo_32,Nodo_37,564
Nodo_23,Nodo_7,11
Nodo_13,Nodo_2,224
Nodo_33,Nodo_15,78
Nodo_48,Nodo_41,994
Nodo_19,Nodo_5,559
Nodo_50,Nodo_20,454
Nodo_40,Nodo_16,460
Nodo_47,Nodo_2,842
Nodo_40,Nodo_27,320
Nodo_31,Nodo_32,106
Nodo_35,Nodo_19,331
Nodo_17,Nodo_31,735
Nodo_6,Nodo_44,404
Nodo_36,Nodo_19,72
Nodo_38,Nodo_30,681
Nodo_35,Nodo_26,434
Nodo_14,Nodo_11,589
Nodo_11,Nodo_49,237
Nodo_12,Nodo_37,357
Nodo_16,Nodo_17,952
Nodo_12,Nodo_34,594
Nodo_21,Nodo_42,217
Nodo_24,Nodo_11,6
Nodo_28,Nodo_9,424
Nodo_18,Nodo_37,634
Nodo_1,Nodo_6,622
Nodo_43,Nodo_45,257
Nodo_10,Nodo_3,824
Nodo_31,Nodo_20,38
Nodo_16,Nodo_40,931
Nodo_27,Nodo_25,663
Nodo_19,Nodo_10,547
Nodo_35,Nodo_20,788
Nodo_13,Nodo_22,35
Nodo_9,Nodo_3,919
Nodo_23,Nodo_36,235
Nodo_21,Nodo_45,437
Nodo_22,Nodo_1,762
Nodo_25,Nodo_6,943
Nodo_33,Nodo_44,116
Nodo_40,Nodo_16,391
Nodo_10,Nodo_12,392
Nodo_11,Nodo_42,635
Nodo_23,Nodo_49,126
Nodo_34,Nodo_35,790
Nodo_45,Nodo_33,861
Nodo_36,Nodo_32,438
Nodo_48,Nodo_22,973
Nodo_30,Nodo_45,487
Nodo_35,Nodo_27,48
Nodo_3,Nodo_18,950
Nodo_5,Nodo_27,67
Nodo_34,Nodo_28,895
Nodo_41,Nodo_30,443
Nodo_46,Nodo_15,491
Nodo_10,Nodo_1,528
Nodo_4,Nodo_31,891
Nodo_2,Nodo_14,75
Nodo_24,Nodo_15,695
Nodo_36,Nodo_19,614
Nodo_2,Nodo_31,417
Nodo_4,Nodo_25,613
Nodo_44,Nodo_24,212
Nodo_27,Nodo_11,737
Nodo_8,Nodo_9,186
Nodo_26,Nodo_37,905
Nodo_33,Nodo_35,253
Nodo_35,Nodo_1,904
Nodo_36,Nodo_33,276
Nodo_40,Nodo_49,330
Nodo_48,Nodo_20,703
Nodo_18,Nodo_10,882
Nodo_37,Nodo_24,548
Nodo_13,Nodo_37,765
Nodo_31,Nodo_42,467
Nodo_20,Nodo_10,226
Nodo_13,Nodo_22,370
Nodo_18,Nodo_21,430
Nodo_27,Nodo_48,544
Nodo_13,Nodo_32,891
Nodo_42,Nodo_48,663
Nodo_37,Nodo_43,908
Nodo_4,Nodo_13,635
Nodo_25,Nodo_47,859
Nodo_40,Nodo_15,651
Nodo_49,Nodo_18,253
Nodo_32,Nodo_13,763
Nodo_13,Nodo_2,835
Nodo_5,Nodo_3,44
Nodo_41,Nodo_13,553
Nodo_9,Nodo_41,772
Nodo_45,Nodo_8,583
Nodo_14,Nodo_26,744
Nodo_22,Nodo_44,527
Nodo_43,Nodo_39,390
Nodo_40,Nodo_37,22
Nodo_2,Nodo_38,445
Nodo_31,Nodo_38,557
Nodo_39,Nodo_29,737
Nodo_24,Nodo_19,842
Nodo_48,Nodo_9,621
Nodo_17,Nodo_8,158
Nodo_8,Nodo_4,855
Nodo_20,Nodo_37,191
Nodo_5,Nodo_3,435
Nodo_17,Nodo_48,440
Nodo_23,Nodo_26,624
Nodo_10,Nodo_43,549
Nodo_47,Nodo_45,226
Nodo_14,Nodo_6,902
Nodo_47,Nodo_11,456
Nodo_7,Nodo_49,212
Nodo_9,Nodo_43,362
Nodo_33,Nodo_9,768
Nodo_13,Nodo_16,578
Nodo_12,Nodo_20,953
Nodo_33,Nodo_7,609
Nodo_23,Nodo_19,858
Nodo_41,Nodo_3,322
